2 theta,Intensity
25.50095786,0.249121985
25.5213974,0.059450666
25.54183694,0.114590686
25.56227648,-0.003860734
25.58271601,-0.080625815
25.60315555,0.059642664
25.62359509,0.186041925
25.64403463,-0.052122475
25.66447417,0.169802242
25.68491371,-0.047489482
25.70535325,0.129335689
25.72579279,0.184652753
25.74623233,-0.051677177
25.76667187,0.187707008
25.78711141,0.145860865
25.80755094,0.001603838
25.82799048,0.036185928
25.84843002,0.011759911
25.86886956,0.098464677
25.8893091,0.049772447
25.90974864,0.098322112
25.93018818,0.193766448
25.95062772,-0.04931121
25.97106726,0.317005803
25.9915068,0.004523043
26.01194634,0.035809955
26.03238587,0.016769316
26.05282541,-0.085584984
26.07326495,0.12978872
26.09370449,0.098654318
26.11414403,0.0224007
26.13458357,0.135402863
26.15502311,0.165091366
26.17546265,-0.003117127
26.19590219,0.148138496
26.21634173,0.038997124
26.23678127,0.192028202
26.2572208,0.223551173
26.27766034,-0.050461739
26.29809988,0.090475576
26.31853942,0.125529784
26.33897896,-0.091132447
26.3594185,0.192224994
26.37985804,0.084977107
26.40029758,-0.074334443
26.42073712,0.294151458
26.44117666,0.134879252
26.4616162,0.090210051
26.48205573,0.057713299
26.50249527,0.243986219
26.52293481,0.018820478
26.54337435,0.258952185
26.56381389,0.436603565
26.58425343,0.122955171
26.60469297,0.182590339
26.62513251,0.110300733
26.64557205,0.32101691
26.66601159,0.248766648
26.68645113,0.110563835
26.70689066,0.468908471
26.7273302,0.448800557
26.74776974,0.397462315
26.76820928,0.375657633
26.78864882,0.227136511
26.80908836,0.399815617
26.8295279,0.294736617
26.84996744,0.33377451
26.87040698,0.226998742
26.89084652,0.233089868
26.91128606,0.211422887
26.9317256,0.293942245
26.95216513,0.366064608
26.97260467,0.370498309
26.99304421,0.350646126
27.01348375,0.349910837
27.03392329,0.066209109
27.05436283,0.631485385
27.07480237,0.195045222
27.09524191,0.291610842
27.11568145,0.362154467
27.13612099,0.316398319
27.15656053,0.426911843
27.17700006,0.143347816
27.1974396,0.429247905
27.21787914,0.182181555
27.23831868,0.292773765
27.25875822,0.151649536
27.27919776,0.743183867
27.2996373,0.220154537
27.32007684,0.421103211
27.34051638,0.509224335
27.36095592,0.286601242
27.38139546,0.28274782
27.40183499,0.426483515
27.42227453,0.368849992
27.44271407,0.384152807
27.46315361,0.305725295
27.48359315,0.22210912
27.50403269,0.497887617
27.52447223,0.568824675
27.54491177,0.691864737
27.56535131,0.356591138
27.58579085,0.602934433
27.60623039,0.399644622
27.62666992,0.515818926
27.64710946,0.520901792
27.667549,0.609337662
27.68798854,0.48945987
27.70842808,0.544948973
27.72886762,0.598721636
27.74930716,0.661194526
27.7697467,0.421603754
27.79018624,0.477171543
27.81062578,0.631717337
27.83106532,0.607463358
27.85150485,0.637048496
27.87194439,0.473944971
27.89238393,0.678916674
27.91282347,0.661685826
27.93326301,0.585446872
27.95370255,0.61860259
27.97414209,0.618791868
27.99458163,0.619000818
28.01502117,0.681729439
28.03546071,0.70975551
28.05590025,0.784676252
28.07633979,0.550588889
28.09677932,0.858187863
28.11721886,0.580737065
28.1376584,0.693930939
28.15809794,0.652630595
28.17853748,0.826627701
28.19897702,0.776686145
28.21941656,0.803153149
28.2398561,0.692487048
28.26029564,0.817951729
28.28073518,0.846213859
28.30117472,0.506440106
28.32161425,0.777797135
28.34205379,0.566534947
28.36249333,0.633070209
28.38293287,0.722194587
28.40337241,1.009255303
28.42381195,0.841474579
28.44425149,0.798713527
